844.46856,473.75659
859.00774,499.75972
841.54456,475.62287
838.02275,505.20575
838.08205,475.41403
817.84446,497.27702
835.40356,473.20985
806.18026,479.00202
834.53219,469.85225
807.4855,457.36119
835.80079,466.62372
821.26161,440.6206
838.72479,464.75745
842.2466,435.17457
842.1873,464.96629
862.42489,443.1033
844.8658,467.17047
874.08909,461.3783
845.73716,470.52807
872.78386,483.01912
