942.31475,401.0632
976.25071,411.84904
980.19675,413.42746
983.87973,415.26895
987.82577,418.16271
1003.6099,429.4747
1005.4514,431.57925
1007.556,433.68381
1008.8713,436.57757
1009.3975,438.41906
1009.3975,440.52361
1008.6083,441.70743
1007.556,442.89124
1004.6622,443.15431
1001.7684,443.15431
997.55934,441.04975
995.98092,439.20827
993.08716,435.26222
989.93032,430.52697
983.09052,422.63489
979.14448,418.68885
972.56774,415.00588
